1AA4A817-2392-34F8-E585-750D42354359_time (s),1AA4A817-2392-34F8-E585-750D42354359_raw_resistance,1AA4A817-2392-34F8-E585-750D42354359_calibrated_angle
1.545,17.02263641357422,224.5403754314848
1.565,17.365461349487305,235.6654364512359
1.585,17.107999801635742,227.31051494455073
1.605,16.9375,221.77760149996402
1.625,16.599206924438477,210.79960452854368
1.645,16.852590560913086,219.02219314998842
1.667,16.51519203186035,208.07322523524624
1.687,16.015727996826172,191.8650464103107
1.709,16.26447296142578,199.93710482740335
1.729,15.933245658874512,189.18840026635405
1.749,15.933245658874512,189.18840026635405
1.769,15.687092781066895,181.20045802842026
1.789,15.200517654418945,165.4105390126578
1.809,15.120155334472656,162.80268987615892
1.83,14.960051536560059,157.60713863503474
1.85,14.80077075958252,152.4382953639673
1.87,15.039999961853027,160.20155641695123
1.89,14.64230728149414,147.29597437602683
1.91,14.24968147277832,134.5548181113611
1.93,14.094027519226074,129.50366940590857
1.95,13.939163208007812,124.47814549675604
1.97,13.47924518585205,109.55327999087206
1.99,13.708333015441895,116.98744190876562
2.01,13.403265953063965,107.0876670425315
2.03,13.403265953063965,107.0876670425315
2.05,13.176470756530762,99.72790368780869
2.07,12.951371192932129,92.4231655599234
2.09,12.727950096130371,85.1728955980866
2.11,12.579925537109375,80.36932946558153
2.13,12.579925537109375,80.36932946558153
2.152,12.432632446289062,75.58950031225777
2.172,12.432632446289062,75.58950031225777
2.192,12.14022159576416,66.10043398672184
2.212,12.14022159576416,66.10043398672184
2.234,11.850672721862793,56.70424207386287
2.254,11.995092391967773,61.3908254406503
2.274,12.14022159576416,66.10043398672184
2.296,12.213054656982422,68.4639500715432
2.316,12.359259605407715,73.20846776040037
2.336,12.579925537109375,80.36932946558153
2.356,12.579925537109375,80.36932946558153
2.376,12.65384578704834,82.76812606704789
2.398,13.026217460632324,94.85201249618132
2.418,13.101249694824219,97.28689425765475
2.438,13.176470756530762,99.72790368780869
2.458,13.403265953063965,107.0876670425315
2.478,13.403265953063965,107.0876670425315
2.498,13.939163208007812,124.47814549675604
2.518,14.484654426574707,142.17995903646204
2.538,14.563380241394043,144.73470171106368
2.558,14.484654426574707,142.17995903646204
2.578,14.880309104919434,155.01940558258786
2.598,14.563380241394043,144.73470171106368
2.618,15.120155334472656,162.80268987615892
2.638,15.281087875366211,168.02513477426953
2.658,15.442856788635254,173.27472091193948
2.678,15.687092781066895,181.20045802842026
2.699,15.768929481506348,183.85615249714124
2.719,15.524057388305664,175.909773183641
2.739,16.015727996826172,191.8650464103107
2.759,16.015727996826172,191.8650464103107
2.779,16.26447296142578,199.93710482740335
2.799,15.768929481506348,183.85615249714124
2.819,15.768929481506348,183.85615249714124
2.839,15.933245658874512,189.18840026635405
2.859,16.015727996826172,191.8650464103107
2.879,15.60546875,178.55166492392016
2.899,15.60546875,178.55166492392016
2.919,15.768929481506348,183.85615249714124
2.939,15.524057388305664,175.909773183641
2.959,15.361867904663086,170.64653905663732
2.98,15.200517654418945,165.4105390126578
3.0,14.721437454223633,149.86383892699467
3.02,14.960051536560059,157.60713863503474
3.04,15.039999961853027,160.20155641695123
3.06,14.880309104919434,155.01940558258786
3.08,14.64230728149414,147.29597437602683
3.1,14.64230728149414,147.29597437602683
3.12,14.32780647277832,137.09006365834318
3.14,14.406129837036133,139.63174635222185
3.16,14.016497611999512,126.98773529961642
3.184,13.939163208007812,124.47814549675604
3.204,13.6317777633667,114.50313647616753
3.224,13.403265953063965,107.0876670425315
3.244,13.555415153503418,112.02508250353634
3.264,12.876712799072266,90.00041534452441
3.284,12.951371192932129,92.4231655599234
3.304,12.727950096130371,85.1728955980866
3.324,12.876712799072266,90.00041534452441
3.344,12.727950096130371,85.1728955980866
3.364,12.579925537109375,80.36932946558153
3.387,12.432632446289062,75.58950031225777
3.407,12.213054656982422,68.4639500715432
3.427,12.359259605407715,73.20846776040037
3.447,12.432632446289062,75.58950031225777
3.471,12.50618839263916,77.97647484586588
3.491,12.727950096130371,85.1728955980866
3.511,12.65384578704834,82.76812606704789
3.531,13.026217460632324,94.85201249618132
3.551,13.251879692077637,102.17500983882144
3.571,13.176470756530762,99.72790368780869
3.591,13.101249694824219,97.28689425765475
3.611,13.78508186340332,119.47802974915226
3.631,13.6317777633667,114.50313647616753
3.651,13.862025260925293,121.97493094514908
3.671,14.406129837036133,139.63174635222185
3.691,14.64230728149414,147.29597437602683
3.711,15.039999961853027,160.20155641695123
3.733,14.960051536560059,157.60713863503474
3.753,15.200517654418945,165.4105390126578
3.774,15.200517654418945,165.4105390126578
3.814,16.015727996826172,191.8650464103107
3.834,16.015727996826172,191.8650464103107
3.854,16.18134117126465,197.23938321692458
3.874,16.431398391723633,205.35402583656423
3.894,16.76790428161621,216.27402659027155
3.914,16.51519203186035,208.07322523524624
3.934,16.599206924438477,210.79960452854368
3.954,16.599206924438477,210.79960452854368
3.974,16.51519203186035,208.07322523524624
3.994,16.51519203186035,208.07322523524624
4.014,16.34782600402832,202.64200633249766
4.034,16.34782600402832,202.64200633249766
4.054,15.933245658874512,189.18840026635405
4.074,16.015727996826172,191.8650464103107
4.094,15.933245658874512,189.18840026635405
4.114,15.442856788635254,173.27472091193948
4.134,15.361867904663086,170.64653905663732
4.154,15.120155334472656,162.80268987615892
4.174,14.80077075958252,152.4382953639673
4.194,15.120155334472656,162.80268987615892
4.214,14.880309104919434,155.01940558258786
4.234,14.721437454223633,149.86383892699467
4.254,14.406129837036133,139.63174635222185
4.274,14.563380241394043,144.73470171106368
4.294,14.406129837036133,139.63174635222185
4.314,14.016497611999512,126.98773529961642
4.335,14.016497611999512,126.98773529961642
4.355,13.6317777633667,114.50313647616753
4.375,13.862025260925293,121.97493094514908
4.395,13.6317777633667,114.50313647616753
4.415,13.403265953063965,107.0876670425315
4.435,12.951371192932129,92.4231655599234
4.455,13.026217460632324,94.85201249618132
4.475,12.65384578704834,82.76812606704789
4.495,12.727950096130371,85.1728955980866
4.515,12.802238464355469,87.58363805869772
4.535,12.50618839263916,77.97647484586588
4.558,12.65384578704834,82.76812606704789
4.578,12.579925537109375,80.36932946558153
4.598,12.579925537109375,80.36932946558153
4.618,12.432632446289062,75.58950031225777
4.638,12.802238464355469,87.58363805869772
4.662,12.951371192932129,92.4231655599234
4.682,13.101249694824219,97.28689425765475
4.702,12.951371192932129,92.4231655599234
4.722,13.403265953063965,107.0876670425315
4.742,13.555415153503418,112.02508250353634
4.762,13.6317777633667,114.50313647616753
4.782,13.6317777633667,114.50313647616753
4.802,14.016497611999512,126.98773529961642
4.822,14.24968147277832,134.5548181113611
4.842,14.32780647277832,137.09006365834318
4.862,14.80077075958252,152.4382953639673
4.882,15.120155334472656,162.80268987615892
4.902,15.039999961853027,160.20155641695123
4.922,15.524057388305664,175.909773183641
4.942,15.687092781066895,181.20045802842026
4.962,15.768929481506348,183.85615249714124
4.982,15.850980758666992,186.51881022572638
5.002,15.768929481506348,183.85615249714124
5.022,15.933245658874512,189.18840026635405
5.042,15.60546875,178.55166492392016
5.062,15.60546875,178.55166492392016
5.084,15.933245658874512,189.18840026635405
5.104,15.768929481506348,183.85615249714124
5.124,15.361867904663086,170.64653905663732
5.144,15.524057388305664,175.909773183641
5.164,15.524057388305664,175.909773183641
5.184,15.361867904663086,170.64653905663732
5.205,15.442856788635254,173.27472091193948
5.225,15.200517654418945,165.4105390126578
5.245,15.039999961853027,160.20155641695123
5.267,14.721437454223633,149.86383892699467
5.287,15.120155334472656,162.80268987615892
5.309,14.563380241394043,144.73470171106368
5.329,14.64230728149414,147.29597437602683
5.353,14.64230728149414,147.29597437602683
5.373,14.484654426574707,142.17995903646204
5.393,14.484654426574707,142.17995903646204
5.415,14.17175579071045,132.0260406590973
5.435,14.17175579071045,132.0260406590973
5.455,13.555415153503418,112.02508250353634
5.475,13.327478408813477,104.62827460633622
5.495,13.026217460632324,94.85201249618132
5.515,13.176470756530762,99.72790368780869
5.535,13.026217460632324,94.85201249618132
5.555,12.727950096130371,85.1728955980866
5.575,12.65384578704834,82.76812606704789
5.599,12.50618839263916,77.97647484586588
5.619,12.359259605407715,73.20846776040037
5.639,12.286067008972168,70.83328434682886
5.663,12.213054656982422,68.4639500715432
5.683,12.213054656982422,68.4639500715432
5.703,12.286067008972168,70.83328434682886
5.724,12.359259605407715,73.20846776040037
5.744,12.65384578704834,82.76812606704789
5.764,12.50618839263916,77.97647484586588
5.784,12.951371192932129,92.4231655599234
5.806,12.802238464355469,87.58363805869772
5.826,13.555415153503418,112.02508250353634
5.846,13.78508186340332,119.47802974915226
5.866,13.862025260925293,121.97493094514908
5.886,14.016497611999512,126.98773529961642
5.908,14.484654426574707,142.17995903646204
5.928,14.563380241394043,144.73470171106368
5.948,15.039999961853027,160.20155641695123
5.968,15.361867904663086,170.64653905663732
5.988,15.361867904663086,170.64653905663732
6.008,15.850980758666992,186.51881022572638
6.032,15.933245658874512,189.18840026635405
6.052,15.850980758666992,186.51881022572638
6.072,16.015727996826172,191.8650464103107
6.092,16.18134117126465,197.23938321692458
6.112,16.18134117126465,197.23938321692458
6.133,16.098424911499023,194.5486558141315
6.153,16.34782600402832,202.64200633249766
6.173,15.933245658874512,189.18840026635405
6.193,16.015727996826172,191.8650464103107
6.213,15.850980758666992,186.51881022572638
6.233,15.933245658874512,189.18840026635405
6.254,15.933245658874512,189.18840026635405
6.274,15.442856788635254,173.27472091193948
6.295,15.687092781066895,181.20045802842026
6.315,15.281087875366211,168.02513477426953
6.335,14.960051536560059,157.60713863503474
6.355,14.721437454223633,149.86383892699467
6.375,15.039999961853027,160.20155641695123
6.395,14.960051536560059,157.60713863503474
6.415,14.80077075958252,152.4382953639673
6.435,14.563380241394043,144.73470171106368
6.455,14.406129837036133,139.63174635222185
6.475,14.094027519226074,129.50366940590857
6.495,14.24968147277832,134.5548181113611
6.515,14.016497611999512,126.98773529961642
6.535,14.094027519226074,129.50366940590857
6.555,13.939163208007812,124.47814549675604
6.575,13.47924518585205,109.55327999087206
6.595,13.101249694824219,97.28689425765475
6.615,13.101249694824219,97.28689425765475
6.635,12.951371192932129,92.4231655599234
6.655,12.802238464355469,87.58363805869772
6.675,12.802238464355469,87.58363805869772
6.695,12.65384578704834,82.76812606704789
6.718,12.286067008972168,70.83328434682886
6.738,12.432632446289062,75.58950031225777
6.758,12.432632446289062,75.58950031225777
6.778,12.50618839263916,77.97647484586588
6.798,12.579925537109375,80.36932946558153
6.818,12.727950096130371,85.1728955980866
6.838,12.802238464355469,87.58363805869772
6.858,12.802238464355469,87.58363805869772
6.878,13.101249694824219,97.28689425765475
6.901,13.101249694824219,97.28689425765475
6.921,13.101249694824219,97.28689425765475
6.941,13.555415153503418,112.02508250353634
6.961,13.6317777633667,114.50313647616753
6.981,14.17175579071045,132.0260406590973
7.005,14.32780647277832,137.09006365834318
7.025,14.484654426574707,142.17995903646204
7.045,14.880309104919434,155.01940558258786
7.067,15.200517654418945,165.4105390126578
7.087,15.361867904663086,170.64653905663732
7.107,15.039999961853027,160.20155641695123
7.127,15.60546875,178.55166492392016
7.147,15.687092781066895,181.20045802842026
7.168,15.768929481506348,183.85615249714124
7.188,15.933245658874512,189.18840026635405
7.208,15.687092781066895,181.20045802842026
7.23,15.933245658874512,189.18840026635405
7.25,16.26447296142578,199.93710482740335
7.27,16.26447296142578,199.93710482740335
7.29,16.015727996826172,191.8650464103107
7.31,15.687092781066895,181.20045802842026
7.33,15.768929481506348,183.85615249714124
7.35,15.442856788635254,173.27472091193948
7.37,15.281087875366211,168.02513477426953
7.39,15.281087875366211,168.02513477426953
7.41,15.200517654418945,165.4105390126578
7.43,14.721437454223633,149.86383892699467
7.45,14.80077075958252,152.4382953639673
7.47,14.64230728149414,147.29597437602683
7.49,14.960051536560059,157.60713863503474
7.51,14.64230728149414,147.29597437602683
7.53,14.563380241394043,144.73470171106368
7.55,14.64230728149414,147.29597437602683
7.57,14.484654426574707,142.17995903646204
7.59,14.484654426574707,142.17995903646204
7.611,14.094027519226074,129.50366940590857
7.631,13.862025260925293,121.97493094514908
7.651,13.555415153503418,112.02508250353634
7.671,13.327478408813477,104.62827460633622
7.694,13.47924518585205,109.55327999087206
7.714,13.176470756530762,99.72790368780869
7.734,13.026217460632324,94.85201249618132
7.754,12.727950096130371,85.1728955980866
7.775,12.359259605407715,73.20846776040037
7.795,11.995092391967773,61.3908254406503
7.817,12.213054656982422,68.4639500715432
7.837,12.14022159576416,66.10043398672184
7.857,12.14022159576416,66.10043398672184
7.877,11.995092391967773,61.3908254406503
7.897,12.067567825317383,63.742736092364794
7.917,12.213054656982422,68.4639500715432
7.937,12.65384578704834,82.76812606704789
7.957,12.727950096130371,85.1728955980866
7.978,12.802238464355469,87.58363805869772
7.998,13.101249694824219,97.28689425765475
8.018,13.47924518585205,109.55327999087206
8.038,13.6317777633667,114.50313647616753
8.058,13.6317777633667,114.50313647616753
8.078,13.708333015441895,116.98744190876562
8.098,14.016497611999512,126.98773529961642
8.118,14.484654426574707,142.17995903646204
8.138,14.484654426574707,142.17995903646204
8.158,15.200517654418945,165.4105390126578
8.178,14.960051536560059,157.60713863503474
8.198,15.361867904663086,170.64653905663732
8.221,15.442856788635254,173.27472091193948
8.241,15.281087875366211,168.02513477426953
8.263,15.442856788635254,173.27472091193948
8.283,15.687092781066895,181.20045802842026
8.303,15.687092781066895,181.20045802842026
8.323,15.524057388305664,175.909773183641
8.343,15.361867904663086,170.64653905663732
8.365,15.60546875,178.55166492392016
8.385,15.361867904663086,170.64653905663732
8.405,15.281087875366211,168.02513477426953
8.428,15.361867904663086,170.64653905663732
8.448,15.039999961853027,160.20155641695123
8.469,14.960051536560059,157.60713863503474
8.489,15.039999961853027,160.20155641695123
8.509,14.80077075958252,152.4382953639673
8.529,14.880309104919434,155.01940558258786
8.549,14.80077075958252,152.4382953639673
8.569,14.880309104919434,155.01940558258786
8.593,14.80077075958252,152.4382953639673
8.613,14.406129837036133,139.63174635222185
8.633,14.17175579071045,132.0260406590973
8.655,14.016497611999512,126.98773529961642
8.675,13.939163208007812,124.47814549675604
8.698,13.555415153503418,112.02508250353634
8.718,13.251879692077637,102.17500983882144
8.738,13.251879692077637,102.17500983882144
8.758,13.026217460632324,94.85201249618132
8.778,12.727950096130371,85.1728955980866
8.798,12.802238464355469,87.58363805869772
8.818,12.50618839263916,77.97647484586588
8.839,12.579925537109375,80.36932946558153
8.859,12.359259605407715,73.20846776040037
8.879,12.359259605407715,73.20846776040037
8.899,12.286067008972168,70.83328434682886
8.919,12.432632446289062,75.58950031225777
8.939,12.579925537109375,80.36932946558153
8.959,12.579925537109375,80.36932946558153
8.979,12.802238464355469,87.58363805869772
9.001,12.951371192932129,92.4231655599234
9.021,13.251879692077637,102.17500983882144
9.041,13.176470756530762,99.72790368780869
9.061,13.176470756530762,99.72790368780869
9.081,13.862025260925293,121.97493094514908
9.103,13.78508186340332,119.47802974915226
9.123,14.484654426574707,142.17995903646204
9.143,14.484654426574707,142.17995903646204
9.163,14.880309104919434,155.01940558258786
9.183,15.361867904663086,170.64653905663732
9.203,15.442856788635254,173.27472091193948
9.223,15.442856788635254,173.27472091193948
9.244,15.281087875366211,168.02513477426953
9.264,15.60546875,178.55166492392016
9.285,15.524057388305664,175.909773183641
9.305,15.850980758666992,186.51881022572638
9.325,15.442856788635254,173.27472091193948
9.346,15.687092781066895,181.20045802842026
9.366,15.687092781066895,181.20045802842026
9.388,15.442856788635254,173.27472091193948
9.408,15.039999961853027,160.20155641695123
9.428,15.039999961853027,160.20155641695123
9.448,15.281087875366211,168.02513477426953
9.468,14.880309104919434,155.01940558258786
9.492,14.960051536560059,157.60713863503474
9.512,14.64230728149414,147.29597437602683
9.532,14.960051536560059,157.60713863503474
9.552,14.80077075958252,152.4382953639673
9.572,14.563380241394043,144.73470171106368
9.592,14.406129837036133,139.63174635222185
9.614,14.17175579071045,132.0260406590973
9.634,13.939163208007812,124.47814549675604
9.654,13.47924518585205,109.55327999087206
9.674,13.47924518585205,109.55327999087206
9.694,13.251879692077637,102.17500983882144
9.714,13.101249694824219,97.28689425765475
9.735,12.802238464355469,87.58363805869772
9.755,12.579925537109375,80.36932946558153
9.778,12.14022159576416,66.10043398672184
9.798,12.14022159576416,66.10043398672184
9.818,12.14022159576416,66.10043398672184
9.838,11.778728485107422,54.36956935878993
9.858,11.995092391967773,61.3908254406503
9.878,12.067567825317383,63.742736092364794
9.898,11.778728485107422,54.36956935878993
9.918,12.213054656982422,68.4639500715432
9.938,12.359259605407715,73.20846776040037
9.958,12.432632446289062,75.58950031225777
9.978,12.727950096130371,85.1728955980866
9.998,12.951371192932129,92.4231655599234
10.018,13.026217460632324,94.85201249618132
10.038,13.403265953063965,107.0876670425315
10.058,13.708333015441895,116.98744190876562
10.079,13.6317777633667,114.50313647616753
10.099,13.939163208007812,124.47814549675604
10.119,14.24968147277832,134.5548181113611
10.139,14.563380241394043,144.73470171106368
10.159,14.563380241394043,144.73470171106368
10.183,14.960051536560059,157.60713863503474
10.203,15.120155334472656,162.80268987615892
10.223,15.687092781066895,181.20045802842026
10.243,15.687092781066895,181.20045802842026
10.263,15.850980758666992,186.51881022572638
10.283,16.015727996826172,191.8650464103107
10.305,16.098424911499023,194.5486558141315
10.325,15.687092781066895,181.20045802842026
10.346,15.768929481506348,183.85615249714124
10.366,15.768929481506348,183.85615249714124
10.386,15.850980758666992,186.51881022572638
10.406,15.442856788635254,173.27472091193948
10.426,,
10.446,,
10.466,,
10.486,,
10.506,,
10.53,,
10.55,,
10.57,,
10.59,,
10.61,,
10.633,,
10.653,,
10.673,,
